order_id,order_date,order_status,customer_id,store_view,payment_method,sku,product_name,category,qty_ordered,price,discount_amount,price_after_discount,row_total,shipping_amount,coupon_code,currency
ORD111344,2025-04-08,complete,CUST1074,en_us,bank_transfer,SKU008,Chaussettes Pack,Vêtements,2,10.12,0.0,10.12,20.24,3.9,,EUR
ORD111345,2025-04-08,closed,CUST3360,en_us,paypal,SKU008,Chaussettes Pack,Vêtements,3,10.28,0.0,10.28,30.84,0.0,FREESHIP,EUR
ORD111346,2025-04-08,processing,CUST3309,fr_be,paypal,SKU001,Sneaker Alpha,Chaussures,3,79.26,0.0,79.26,237.78,5.9,,EUR
ORD111347,2025-04-08,complete,CUST2454,en_us,credit_card,SKU007,Veste Hiver,Vêtements,2,157.13,0.0,157.13,314.26,3.9,,EUR
ORD111348,2025-04-08,complete,CUST8522,fr_be,bank_transfer,SKU005,Montre Solar,Électronique,1,202.12,0.0,202.12,202.12,0.0,,EUR
ORD111348,2025-04-08,complete,CUST8522,fr_be,bank_transfer,SKU004,Sac Weekend,Accessoires,4,131.21,0.0,131.21,524.84,0.0,,EUR
ORD111348,2025-04-08,complete,CUST8522,fr_be,bank_transfer,SKU002,T-shirt Basic,Vêtements,2,18.23,0.0,18.23,36.46,0.0,,EUR
ORD111349,2025-04-08,closed,CUST3283,fr_be,paypal,SKU010,Chargeur USB-C,Électronique,2,26.63,0.0,26.63,53.26,0.0,,EUR
ORD111350,2025-04-08,closed,CUST7649,fr_be,paypal,SKU010,Chargeur USB-C,Électronique,2,22.94,1.15,21.79,43.58,0.0,,EUR
ORD111350,2025-04-08,closed,CUST7649,fr_be,paypal,SKU003,Jean Classic,Vêtements,3,61.91,0.0,61.91,185.73,0.0,,EUR
ORD111351,2025-04-09,pending,CUST2888,en_us,cash_on_delivery,SKU006,Casquette Logo,Accessoires,3,15.27,0.0,15.27,45.81,3.9,,EUR
ORD111352,2025-04-09,processing,CUST5102,en_us,bank_transfer,SKU006,Casquette Logo,Accessoires,1,13.94,0.0,13.94,13.94,3.9,,EUR
ORD111353,2025-04-09,complete,CUST4167,fr_be,cash_on_delivery,SKU007,Veste Hiver,Vêtements,2,143.23,0.0,143.23,286.46,3.9,,EUR
ORD111353,2025-04-09,complete,CUST4167,fr_be,cash_on_delivery,SKU002,T-shirt Basic,Vêtements,2,20.65,0.0,20.65,41.3,3.9,,EUR
ORD111353,2025-04-09,complete,CUST4167,fr_be,cash_on_delivery,SKU008,Chaussettes Pack,Vêtements,2,9.84,0.0,9.84,19.68,3.9,,EUR
ORD111354,2025-04-09,complete,CUST2773,fr_be,bank_transfer,SKU005,Montre Solar,Électronique,1,190.45,0.0,190.45,190.45,5.9,,EUR
ORD111355,2025-04-09,complete,CUST1727,default,paypal,SKU004,Sac Weekend,Accessoires,2,123.73,0.0,123.73,247.46,0.0,,EUR
ORD111356,2025-04-09,closed,CUST9019,default,paypal,SKU001,Sneaker Alpha,Chaussures,1,78.85,0.0,78.85,78.85,0.0,,EUR
ORD111356,2025-04-09,closed,CUST9019,default,paypal,SKU005,Montre Solar,Électronique,1,201.92,0.0,201.92,201.92,0.0,,EUR
ORD111357,2025-04-09,closed,CUST8482,fr_be,credit_card,SKU001,Sneaker Alpha,Chaussures,4,84.6,0.0,84.6,338.4,0.0,,EUR
ORD111358,2025-04-09,complete,CUST7875,fr_be,paypal,SKU007,Veste Hiver,Vêtements,2,152.42,0.0,152.42,304.84,3.9,,EUR
ORD111359,2025-04-09,complete,CUST4382,default,paypal,SKU004,Sac Weekend,Accessoires,2,128.65,0.0,128.65,257.3,0.0,,EUR
ORD111360,2025-04-09,complete,CUST9904,fr_be,cash_on_delivery,SKU004,Sac Weekend,Accessoires,2,135.43,0.0,135.43,270.86,0.0,,EUR
ORD111361,2025-04-09,complete,CUST9339,en_us,bank_transfer,SKU008,Chaussettes Pack,Vêtements,3,9.72,0.0,9.72,29.16,9.9,,EUR
ORD111362,2025-04-09,processing,CUST8132,en_us,credit_card,SKU003,Jean Classic,Vêtements,3,60.75,0.0,60.75,182.25,0.0,,EUR
ORD111363,2025-04-09,processing,CUST9957,fr_be,credit_card,SKU009,Lunettes Soleil,Accessoires,2,94.32,0.0,94.32,188.64,0.0,,EUR
ORD111364,2025-04-09,complete,CUST5996,fr_be,credit_card,SKU009,Lunettes Soleil,Accessoires,2,86.93,0.0,86.93,173.86,0.0,,EUR
ORD111365,2025-04-09,processing,CUST9351,default,cash_on_delivery,SKU001,Sneaker Alpha,Chaussures,1,88.28,0.0,88.28,88.28,3.9,,EUR
ORD111366,2025-04-09,processing,CUST6671,fr_be,cash_on_delivery,SKU009,Lunettes Soleil,Accessoires,1,87.32,0.0,87.32,87.32,3.9,,EUR
ORD111366,2025-04-09,processing,CUST6671,fr_be,cash_on_delivery,SKU001,Sneaker Alpha,Chaussures,1,91.58,0.0,91.58,91.58,3.9,,EUR
ORD111367,2025-04-09,processing,CUST2194,fr_be,paypal,SKU002,T-shirt Basic,Vêtements,3,19.67,0.0,19.67,59.01,0.0,,EUR
ORD111368,2025-04-09,pending,CUST5295,default,bank_transfer,SKU004,Sac Weekend,Accessoires,2,135.04,0.0,135.04,270.08,0.0,,EUR
ORD111369,2025-04-09,complete,CUST5649,default,credit_card,SKU006,Casquette Logo,Accessoires,3,15.03,0.0,15.03,45.09,0.0,SUMMER10,EUR
ORD111370,2025-04-09,complete,CUST2858,default,credit_card,SKU002,T-shirt Basic,Vêtements,2,20.83,0.0,20.83,41.66,0.0,,EUR
ORD111371,2025-04-09,processing,CUST1427,default,cash_on_delivery,SKU001,Sneaker Alpha,Chaussures,3,80.27,0.0,80.27,240.81,0.0,,EUR
ORD111372,2025-04-09,complete,CUST3948,fr_be,paypal,SKU007,Veste Hiver,Vêtements,1,139.94,0.0,139.94,139.94,0.0,,EUR
ORD111372,2025-04-09,complete,CUST3948,fr_be,paypal,SKU005,Montre Solar,Électronique,1,198.12,0.0,198.12,198.12,0.0,,EUR
ORD111373,2025-04-09,pending,CUST1698,en_us,bank_transfer,SKU003,Jean Classic,Vêtements,4,63.03,0.0,63.03,252.12,3.9,SUMMER10,EUR
ORD111373,2025-04-09,pending,CUST1698,en_us,bank_transfer,SKU008,Chaussettes Pack,Vêtements,1,9.84,0.0,9.84,9.84,3.9,SUMMER10,EUR
ORD111374,2025-04-10,complete,CUST8621,en_us,credit_card,SKU006,Casquette Logo,Accessoires,2,15.1,0.0,15.1,30.2,0.0,,EUR
ORD111375,2025-04-10,canceled,CUST2047,fr_be,bank_transfer,SKU010,Chargeur USB-C,Électronique,0,27.55,0.0,27.55,0.0,3.9,,EUR
ORD111376,2025-04-10,processing,CUST9896,default,paypal,SKU009,Lunettes Soleil,Accessoires,2,88.62,0.0,88.62,177.24,0.0,SUMMER10,EUR
ORD111376,2025-04-10,processing,CUST9896,default,paypal,SKU009,Lunettes Soleil,Accessoires,2,90.79,0.0,90.79,181.58,0.0,SUMMER10,EUR
ORD111376,2025-04-10,processing,CUST9896,default,paypal,SKU009,Lunettes Soleil,Accessoires,3,97.61,0.0,97.61,292.83,0.0,SUMMER10,EUR
ORD111377,2025-04-10,complete,CUST4868,default,cash_on_delivery,SKU007,Veste Hiver,Vêtements,2,143.79,0.0,143.79,287.58,3.9,,EUR
ORD111378,2025-04-10,complete,CUST3526,en_us,bank_transfer,SKU007,Veste Hiver,Vêtements,1,150.48,0.0,150.48,150.48,0.0,,EUR
ORD111379,2025-04-10,complete,CUST9094,en_us,credit_card,SKU001,Sneaker Alpha,Chaussures,3,88.19,0.0,88.19,264.57,0.0,,EUR
ORD111380,2025-04-10,complete,CUST1739,en_us,bank_transfer,SKU005,Montre Solar,Électronique,1,211.84,0.0,211.84,211.84,0.0,,EUR
ORD111380,2025-04-10,complete,CUST1739,en_us,bank_transfer,SKU007,Veste Hiver,Vêtements,1,143.87,0.0,143.87,143.87,0.0,,EUR
ORD111381,2025-04-10,processing,CUST2537,fr_be,paypal,SKU009,Lunettes Soleil,Accessoires,4,87.41,0.0,87.41,349.64,5.9,,EUR
ORD111382,2025-04-10,processing,CUST8440,default,bank_transfer,SKU009,Lunettes Soleil,Accessoires,4,89.64,0.0,89.64,358.56,0.0,,EUR
ORD111383,2025-04-10,complete,CUST7026,fr_be,paypal,SKU004,Sac Weekend,Accessoires,4,127.07,0.0,127.07,508.28,3.9,,EUR
ORD111384,2025-04-10,canceled,CUST3549,fr_be,cash_on_delivery,SKU009,Lunettes Soleil,Accessoires,0,84.72,0.0,84.72,0.0,3.9,,EUR
ORD111385,2025-04-10,processing,CUST2197,fr_be,bank_transfer,SKU001,Sneaker Alpha,Chaussures,4,76.35,0.0,76.35,305.4,5.9,,EUR
ORD111385,2025-04-10,processing,CUST2197,fr_be,bank_transfer,SKU009,Lunettes Soleil,Accessoires,1,88.97,0.0,88.97,88.97,5.9,,EUR
ORD111385,2025-04-10,processing,CUST2197,fr_be,bank_transfer,SKU006,Casquette Logo,Accessoires,2,16.06,0.0,16.06,32.12,5.9,,EUR
ORD111386,2025-04-10,complete,CUST4649,en_us,bank_transfer,SKU009,Lunettes Soleil,Accessoires,1,85.89,0.0,85.89,85.89,5.9,,EUR
ORD111387,2025-04-10,complete,CUST7414,fr_be,paypal,SKU007,Veste Hiver,Vêtements,4,155.0,0.0,155.0,620.0,5.9,,EUR
ORD111388,2025-04-10,complete,CUST8867,fr_be,credit_card,SKU003,Jean Classic,Vêtements,2,55.96,0.0,55.96,111.92,3.9,,EUR
ORD111388,2025-04-10,complete,CUST8867,fr_be,credit_card,SKU003,Jean Classic,Vêtements,3,56.13,0.0,56.13,168.39,3.9,,EUR
ORD111388,2025-04-10,complete,CUST8867,fr_be,credit_card,SKU009,Lunettes Soleil,Accessoires,2,83.55,0.0,83.55,167.1,3.9,,EUR
ORD111389,2025-04-10,complete,CUST3347,default,credit_card,SKU006,Casquette Logo,Accessoires,3,16.01,0.0,16.01,48.03,0.0,,EUR
ORD111390,2025-04-10,complete,CUST3651,default,paypal,SKU003,Jean Classic,Vêtements,1,59.75,0.0,59.75,59.75,3.9,,EUR
ORD111391,2025-04-11,processing,CUST4540,default,paypal,SKU005,Montre Solar,Électronique,1,210.37,0.0,210.37,210.37,0.0,,EUR
ORD111392,2025-04-11,complete,CUST5496,default,cash_on_delivery,SKU003,Jean Classic,Vêtements,2,64.08,0.0,64.08,128.16,3.9,,EUR
ORD111393,2025-04-11,complete,CUST9318,fr_be,cash_on_delivery,SKU008,Chaussettes Pack,Vêtements,3,10.37,0.0,10.37,31.11,0.0,,EUR
ORD111394,2025-04-11,complete,CUST9313,default,cash_on_delivery,SKU006,Casquette Logo,Accessoires,2,14.31,0.0,14.31,28.62,3.9,FREESHIP,EUR
ORD111395,2025-04-11,complete,CUST6964,en_us,paypal,SKU008,Chaussettes Pack,Vêtements,4,10.11,0.0,10.11,40.44,5.9,,EUR
ORD111395,2025-04-11,complete,CUST6964,en_us,paypal,SKU007,Veste Hiver,Vêtements,1,163.04,0.0,163.04,163.04,5.9,,EUR
ORD111396,2025-04-11,complete,CUST2973,fr_be,credit_card,SKU009,Lunettes Soleil,Accessoires,4,85.48,0.0,85.48,341.92,9.9,WELCOME15,EUR
ORD111397,2025-04-11,complete,CUST7635,default,bank_transfer,SKU006,Casquette Logo,Accessoires,4,14.41,0.0,14.41,57.64,0.0,,EUR
ORD111398,2025-04-11,complete,CUST2687,fr_be,paypal,SKU001,Sneaker Alpha,Chaussures,2,72.82,0.0,72.82,145.64,0.0,,EUR
ORD111399,2025-04-11,processing,CUST4248,fr_be,credit_card,SKU004,Sac Weekend,Accessoires,2,131.76,0.0,131.76,263.52,0.0,,EUR
ORD111400,2025-04-11,complete,CUST2659,en_us,paypal,SKU009,Lunettes Soleil,Accessoires,3,83.85,0.0,83.85,251.55,3.9,,EUR
ORD111401,2025-04-11,complete,CUST8560,default,bank_transfer,SKU005,Montre Solar,Électronique,2,213.48,0.0,213.48,426.96,0.0,,EUR
ORD111401,2025-04-11,complete,CUST8560,default,bank_transfer,SKU001,Sneaker Alpha,Chaussures,3,79.04,0.0,79.04,237.12,0.0,,EUR
ORD111402,2025-04-11,processing,CUST8636,en_us,bank_transfer,SKU004,Sac Weekend,Accessoires,4,135.37,0.0,135.37,541.48,3.9,,EUR
ORD111403,2025-04-11,complete,CUST2174,fr_be,bank_transfer,SKU008,Chaussettes Pack,Vêtements,1,10.36,0.52,9.84,9.84,5.9,,EUR
ORD111404,2025-04-11,closed,CUST6529,en_us,bank_transfer,SKU003,Jean Classic,Vêtements,4,59.88,0.0,59.88,239.52,0.0,,EUR
ORD111405,2025-04-11,processing,CUST5634,en_us,cash_on_delivery,SKU010,Chargeur USB-C,Électronique,2,25.3,0.0,25.3,50.6,3.9,,EUR
ORD111406,2025-04-11,complete,CUST7103,en_us,bank_transfer,SKU002,T-shirt Basic,Vêtements,4,21.94,0.0,21.94,87.76,0.0,,EUR
ORD111406,2025-04-11,complete,CUST7103,en_us,bank_transfer,SKU006,Casquette Logo,Accessoires,1,16.59,0.0,16.59,16.59,0.0,,EUR
ORD111407,2025-04-11,complete,CUST3930,fr_be,bank_transfer,SKU003,Jean Classic,Vêtements,1,56.82,0.0,56.82,56.82,0.0,,EUR
ORD111408,2025-04-11,processing,CUST8692,default,credit_card,SKU006,Casquette Logo,Accessoires,1,15.09,0.0,15.09,15.09,0.0,,EUR
ORD111408,2025-04-11,processing,CUST8692,default,credit_card,SKU010,Chargeur USB-C,Électronique,2,25.77,0.0,25.77,51.54,0.0,,EUR
ORD111408,2025-04-11,processing,CUST8692,default,credit_card,SKU004,Sac Weekend,Accessoires,1,131.52,0.0,131.52,131.52,0.0,,EUR
ORD111409,2025-04-12,complete,CUST2693,en_us,credit_card,SKU004,Sac Weekend,Accessoires,1,123.22,0.0,123.22,123.22,0.0,,EUR
ORD111409,2025-04-12,complete,CUST2693,en_us,credit_card,SKU004,Sac Weekend,Accessoires,3,123.37,0.0,123.37,370.11,0.0,,EUR
ORD111410,2025-04-12,complete,CUST6386,en_us,cash_on_delivery,SKU002,T-shirt Basic,Vêtements,3,20.13,0.0,20.13,60.39,0.0,,EUR
ORD111411,2025-04-12,complete,CUST5679,default,bank_transfer,SKU010,Chargeur USB-C,Électronique,2,27.69,0.0,27.69,55.38,0.0,,EUR
ORD111411,2025-04-12,complete,CUST5679,default,bank_transfer,SKU001,Sneaker Alpha,Chaussures,4,75.1,0.0,75.1,300.4,0.0,,EUR
ORD111411,2025-04-12,complete,CUST5679,default,bank_transfer,SKU007,Veste Hiver,Vêtements,2,148.28,0.0,148.28,296.56,0.0,,EUR
ORD111412,2025-04-12,complete,CUST1914,fr_be,cash_on_delivery,SKU003,Jean Classic,Vêtements,4,60.08,0.0,60.08,240.32,5.9,,EUR
ORD111413,2025-04-12,complete,CUST8478,fr_be,cash_on_delivery,SKU001,Sneaker Alpha,Chaussures,3,87.48,0.0,87.48,262.44,5.9,,EUR
ORD111414,2025-04-12,complete,CUST1251,en_us,bank_transfer,SKU009,Lunettes Soleil,Accessoires,2,89.67,0.0,89.67,179.34,3.9,,EUR
ORD111415,2025-04-12,complete,CUST3681,en_us,bank_transfer,SKU003,Jean Classic,Vêtements,1,62.95,0.0,62.95,62.95,3.9,,EUR
ORD111415,2025-04-12,complete,CUST3681,en_us,bank_transfer,SKU006,Casquette Logo,Accessoires,1,15.36,0.0,15.36,15.36,3.9,,EUR
ORD111415,2025-04-12,complete,CUST3681,en_us,bank_transfer,SKU006,Casquette Logo,Accessoires,3,14.21,0.0,14.21,42.63,3.9,,EUR
ORD111415,2025-04-12,complete,CUST3681,en_us,bank_transfer,SKU008,Chaussettes Pack,Vêtements,2,10.84,0.0,10.84,21.68,3.9,,EUR
ORD111416,2025-04-12,processing,CUST8920,en_us,credit_card,SKU002,T-shirt Basic,Vêtements,2,19.72,0.0,19.72,39.44,9.9,,EUR
ORD111416,2025-04-12,processing,CUST8920,en_us,credit_card,SKU009,Lunettes Soleil,Accessoires,1,82.24,0.0,82.24,82.24,9.9,,EUR
ORD111417,2025-04-12,pending,CUST5529,default,cash_on_delivery,SKU006,Casquette Logo,Accessoires,1,16.51,0.0,16.51,16.51,3.9,,EUR
ORD111417,2025-04-12,pending,CUST5529,default,cash_on_delivery,SKU006,Casquette Logo,Accessoires,4,15.86,0.0,15.86,63.44,3.9,,EUR
ORD111418,2025-04-12,closed,CUST6107,en_us,paypal,SKU004,Sac Weekend,Accessoires,2,125.6,0.0,125.6,251.2,0.0,SUMMER10,EUR
ORD111418,2025-04-12,closed,CUST6107,en_us,paypal,SKU006,Casquette Logo,Accessoires,3,14.03,0.0,14.03,42.09,0.0,SUMMER10,EUR
ORD111419,2025-04-12,complete,CUST6512,default,credit_card,SKU004,Sac Weekend,Accessoires,1,138.76,0.0,138.76,138.76,0.0,,EUR
ORD111420,2025-04-12,processing,CUST3148,fr_be,cash_on_delivery,SKU005,Montre Solar,Électronique,1,194.45,0.0,194.45,194.45,0.0,WELCOME15,EUR
ORD111421,2025-04-12,processing,CUST1846,en_us,credit_card,SKU006,Casquette Logo,Accessoires,2,15.85,0.0,15.85,31.7,0.0,WELCOME15,EUR
ORD111422,2025-04-12,complete,CUST3307,default,bank_transfer,SKU007,Veste Hiver,Vêtements,1,154.5,0.0,154.5,154.5,3.9,,EUR
ORD111423,2025-04-12,canceled,CUST3250,fr_be,cash_on_delivery,SKU003,Jean Classic,Vêtements,1,64.06,0.0,64.06,64.06,5.9,,EUR
ORD111424,2025-04-13,processing,CUST5067,en_us,bank_transfer,SKU007,Veste Hiver,Vêtements,4,146.06,0.0,146.06,584.24,0.0,,EUR
ORD111425,2025-04-13,processing,CUST7363,fr_be,credit_card,SKU009,Lunettes Soleil,Accessoires,4,87.16,0.0,87.16,348.64,3.9,,EUR
ORD111426,2025-04-13,complete,CUST2983,en_us,paypal,SKU009,Lunettes Soleil,Accessoires,1,90.1,0.0,90.1,90.1,0.0,,EUR
ORD111427,2025-04-13,complete,CUST9364,default,cash_on_delivery,SKU004,Sac Weekend,Accessoires,1,122.23,0.0,122.23,122.23,0.0,,EUR
ORD111428,2025-04-13,complete,CUST4179,fr_be,credit_card,SKU003,Jean Classic,Vêtements,4,54.33,0.0,54.33,217.32,5.9,,EUR
ORD111429,2025-04-13,complete,CUST6054,default,paypal,SKU006,Casquette Logo,Accessoires,4,14.82,0.0,14.82,59.28,0.0,,EUR
ORD111430,2025-04-13,complete,CUST9464,en_us,credit_card,SKU010,Chargeur USB-C,Électronique,2,24.1,0.0,24.1,48.2,0.0,,EUR
ORD111431,2025-04-13,complete,CUST1068,en_us,credit_card,SKU008,Chaussettes Pack,Vêtements,1,10.1,0.0,10.1,10.1,5.9,,EUR
ORD111431,2025-04-13,complete,CUST1068,en_us,credit_card,SKU008,Chaussettes Pack,Vêtements,2,10.19,0.0,10.19,20.38,5.9,,EUR
ORD111431,2025-04-13,complete,CUST1068,en_us,credit_card,SKU010,Chargeur USB-C,Électronique,1,26.21,0.0,26.21,26.21,5.9,,EUR
ORD111432,2025-04-13,processing,CUST2477,en_us,bank_transfer,SKU004,Sac Weekend,Accessoires,4,133.32,0.0,133.32,533.28,3.9,,EUR
ORD111432,2025-04-13,processing,CUST2477,en_us,bank_transfer,SKU005,Montre Solar,Électronique,1,200.58,0.0,200.58,200.58,3.9,,EUR
ORD111433,2025-04-13,complete,CUST6126,en_us,cash_on_delivery,SKU003,Jean Classic,Vêtements,1,59.31,0.0,59.31,59.31,3.9,,EUR
ORD111434,2025-04-13,complete,CUST2688,default,bank_transfer,SKU009,Lunettes Soleil,Accessoires,4,83.69,0.0,83.69,334.76,3.9,,EUR
ORD111435,2025-04-13,processing,CUST9710,fr_be,cash_on_delivery,SKU010,Chargeur USB-C,Électronique,2,22.71,0.0,22.71,45.42,0.0,,EUR
ORD111436,2025-04-13,complete,CUST2738,default,credit_card,SKU010,Chargeur USB-C,Électronique,2,22.93,0.0,22.93,45.86,0.0,,EUR
ORD111436,2025-04-13,complete,CUST2738,default,credit_card,SKU006,Casquette Logo,Accessoires,2,13.39,0.0,13.39,26.78,0.0,,EUR
ORD111437,2025-04-14,complete,CUST6312,fr_be,paypal,SKU006,Casquette Logo,Accessoires,2,16.14,0.0,16.14,32.28,3.9,FREESHIP,EUR
ORD111437,2025-04-14,complete,CUST6312,fr_be,paypal,SKU008,Chaussettes Pack,Vêtements,3,9.95,0.0,9.95,29.85,3.9,FREESHIP,EUR
ORD111438,2025-04-14,pending,CUST4879,fr_be,cash_on_delivery,SKU010,Chargeur USB-C,Électronique,2,22.45,0.0,22.45,44.9,0.0,,EUR
ORD111439,2025-04-14,processing,CUST5928,en_us,credit_card,SKU010,Chargeur USB-C,Électronique,2,25.09,0.0,25.09,50.18,0.0,,EUR
ORD111440,2025-04-14,pending,CUST9547,en_us,credit_card,SKU010,Chargeur USB-C,Électronique,1,25.6,0.0,25.6,25.6,3.9,BF2024,EUR
ORD111441,2025-04-14,complete,CUST9417,fr_be,bank_transfer,SKU009,Lunettes Soleil,Accessoires,2,90.0,0.0,90.0,180.0,0.0,,EUR
ORD111442,2025-04-14,complete,CUST8464,fr_be,credit_card,SKU008,Chaussettes Pack,Vêtements,3,9.86,0.0,9.86,29.58,9.9,SUMMER10,EUR
ORD111442,2025-04-14,complete,CUST8464,fr_be,credit_card,SKU003,Jean Classic,Vêtements,3,59.09,0.0,59.09,177.27,9.9,SUMMER10,EUR
ORD111443,2025-04-14,complete,CUST9154,en_us,paypal,SKU001,Sneaker Alpha,Chaussures,4,73.65,0.0,73.65,294.6,0.0,,EUR
ORD111444,2025-04-14,complete,CUST9721,en_us,paypal,SKU003,Jean Classic,Vêtements,4,65.42,0.0,65.42,261.68,0.0,,EUR
ORD111445,2025-04-14,processing,CUST1443,en_us,cash_on_delivery,SKU001,Sneaker Alpha,Chaussures,2,81.81,0.0,81.81,163.62,0.0,,EUR
ORD111446,2025-04-14,processing,CUST9750,en_us,credit_card,SKU008,Chaussettes Pack,Vêtements,3,9.51,0.0,9.51,28.53,0.0,,EUR
ORD111446,2025-04-14,processing,CUST9750,en_us,credit_card,SKU009,Lunettes Soleil,Accessoires,4,80.58,0.0,80.58,322.32,0.0,,EUR
ORD111447,2025-04-14,processing,CUST2789,fr_be,cash_on_delivery,SKU004,Sac Weekend,Accessoires,1,126.85,0.0,126.85,126.85,3.9,,EUR
ORD111448,2025-04-14,pending,CUST8146,en_us,credit_card,SKU002,T-shirt Basic,Vêtements,3,17.91,0.0,17.91,53.73,5.9,FREESHIP,EUR
ORD111449,2025-04-14,complete,CUST8539,fr_be,credit_card,SKU005,Montre Solar,Électronique,1,195.68,0.0,195.68,195.68,5.9,,EUR
ORD111450,2025-04-14,complete,CUST1514,default,bank_transfer,SKU008,Chaussettes Pack,Vêtements,4,10.03,0.0,10.03,40.12,0.0,,EUR
ORD111451,2025-04-14,complete,CUST5053,fr_be,paypal,SKU001,Sneaker Alpha,Chaussures,3,80.83,0.0,80.83,242.49,3.9,,EUR
ORD111452,2025-04-14,complete,CUST2240,default,bank_transfer,SKU001,Sneaker Alpha,Chaussures,3,75.3,0.0,75.3,225.9,3.9,,EUR
ORD111453,2025-04-14,complete,CUST3446,fr_be,paypal,SKU002,T-shirt Basic,Vêtements,3,19.73,0.0,19.73,59.19,3.9,,EUR
ORD111454,2025-04-14,complete,CUST2273,fr_be,bank_transfer,SKU005,Montre Solar,Électronique,1,197.81,0.0,197.81,197.81,5.9,,EUR
ORD111454,2025-04-14,complete,CUST2273,fr_be,bank_transfer,SKU008,Chaussettes Pack,Vêtements,4,10.39,0.0,10.39,41.56,5.9,,EUR
ORD111455,2025-04-14,complete,CUST8083,en_us,credit_card,SKU010,Chargeur USB-C,Électronique,2,25.4,0.0,25.4,50.8,0.0,,EUR
ORD111456,2025-04-14,complete,CUST9047,default,cash_on_delivery,SKU001,Sneaker Alpha,Chaussures,3,79.48,0.0,79.48,238.44,0.0,,EUR
ORD111457,2025-04-14,complete,CUST8153,default,paypal,SKU009,Lunettes Soleil,Accessoires,1,94.64,0.0,94.64,94.64,3.9,,EUR
ORD111457,2025-04-14,complete,CUST8153,default,paypal,SKU005,Montre Solar,Électronique,2,207.01,0.0,207.01,414.02,3.9,,EUR
ORD111458,2025-04-14,complete,CUST1717,fr_be,bank_transfer,SKU005,Montre Solar,Électronique,1,202.06,0.0,202.06,202.06,9.9,,EUR
ORD111459,2025-04-14,complete,CUST5683,default,paypal,SKU007,Veste Hiver,Vêtements,3,148.07,0.0,148.07,444.21,0.0,,EUR
ORD111460,2025-04-14,processing,CUST6445,fr_be,paypal,SKU005,Montre Solar,Électronique,2,213.46,0.0,213.46,426.92,5.9,FREESHIP,EUR
ORD111461,2025-04-15,complete,CUST3284,fr_be,paypal,SKU005,Montre Solar,Électronique,1,183.88,0.0,183.88,183.88,9.9,,EUR
ORD111462,2025-04-15,complete,CUST6536,en_us,cash_on_delivery,SKU001,Sneaker Alpha,Chaussures,4,79.41,0.0,79.41,317.64,9.9,FREESHIP,EUR
ORD111462,2025-04-15,complete,CUST6536,en_us,cash_on_delivery,SKU001,Sneaker Alpha,Chaussures,3,80.59,0.0,80.59,241.77,9.9,FREESHIP,EUR
ORD111463,2025-04-15,complete,CUST4853,fr_be,bank_transfer,SKU009,Lunettes Soleil,Accessoires,3,90.02,0.0,90.02,270.06,3.9,,EUR
ORD111463,2025-04-15,complete,CUST4853,fr_be,bank_transfer,SKU005,Montre Solar,Électronique,1,203.83,0.0,203.83,203.83,3.9,,EUR
ORD111464,2025-04-15,complete,CUST6325,fr_be,paypal,SKU001,Sneaker Alpha,Chaussures,4,85.94,0.0,85.94,343.76,5.9,,EUR
ORD111465,2025-04-15,complete,CUST1492,default,credit_card,SKU009,Lunettes Soleil,Accessoires,3,89.87,0.0,89.87,269.61,9.9,,EUR
ORD111466,2025-04-15,processing,CUST4666,en_us,credit_card,SKU001,Sneaker Alpha,Chaussures,4,81.03,0.0,81.03,324.12,3.9,,EUR
ORD111467,2025-04-15,closed,CUST6883,en_us,paypal,SKU005,Montre Solar,Électronique,2,185.63,0.0,185.63,371.26,5.9,,EUR
ORD111468,2025-04-15,canceled,CUST5191,fr_be,bank_transfer,SKU007,Veste Hiver,Vêtements,2,148.78,0.0,148.78,297.56,9.9,,EUR
ORD111468,2025-04-15,canceled,CUST5191,fr_be,bank_transfer,SKU005,Montre Solar,Électronique,2,210.42,0.0,210.42,420.84,9.9,,EUR
ORD111469,2025-04-15,complete,CUST4952,en_us,credit_card,SKU002,T-shirt Basic,Vêtements,1,19.26,0.0,19.26,19.26,0.0,,EUR
ORD111470,2025-04-16,processing,CUST8233,default,bank_transfer,SKU006,Casquette Logo,Accessoires,3,15.05,0.75,14.3,42.9,5.9,,EUR
ORD111471,2025-04-16,complete,CUST4926,en_us,credit_card,SKU003,Jean Classic,Vêtements,1,59.65,0.0,59.65,59.65,3.9,,EUR
ORD111472,2025-04-16,processing,CUST1010,fr_be,paypal,SKU006,Casquette Logo,Accessoires,4,14.24,0.0,14.24,56.96,0.0,,EUR
ORD111473,2025-04-16,complete,CUST7177,fr_be,cash_on_delivery,SKU009,Lunettes Soleil,Accessoires,1,82.13,0.0,82.13,82.13,0.0,,EUR
ORD111473,2025-04-16,complete,CUST7177,fr_be,cash_on_delivery,SKU001,Sneaker Alpha,Chaussures,1,80.92,0.0,80.92,80.92,0.0,,EUR
ORD111473,2025-04-16,complete,CUST7177,fr_be,cash_on_delivery,SKU010,Chargeur USB-C,Électronique,2,24.67,1.23,23.44,46.88,0.0,,EUR
ORD111474,2025-04-16,complete,CUST9855,fr_be,bank_transfer,SKU001,Sneaker Alpha,Chaussures,1,85.5,0.0,85.5,85.5,5.9,,EUR
